game_id,rating
2,1500
7,1500
11,1500
14,1500
27,1500
28,1500
32,1500
40,1500
41,1500
44,1500
55,1500
57,1500
60,1500
61,1500
62,1500
63,1500
65,1500
68,1500
69,1500
70,1500
78,1500
82,1500
85,1500
86,1500
90,1500
91,1500
92,1500
93,1500
94,1500
100,1500
102,1500
103,1500
107,1500
110,1500
119,1500
121,1500
125,1500
130,1500
131,1500
135,1500
137,1500
138,1500
139,1500
145,1500
151,1500
152,1500
155,1500
161,1500
162,1500
167,1500
168,1500
173,1500
175,1500
177,1500
184,1500
188,1500
191,1500
195,1500
198,1500
200,1500
201,1500
206,1500
207,1500
208,1500
212,1500
213,1500
219,1500
221,1500
223,1500
230,1500
231,1500
232,1500
235,1500
238,1500
239,1500
240,1500
243,1500
244,1500
251,1500
255,1500
256,1500
258,1500
259,1500
261,1500
262,1500
263,1500
264,1500
265,1500
269,1500
270,1500
273,1500
276,1500
278,1500
281,1500
285,1500
286,1266
288,1500
291,1500
295,1500
296,1500
305,1500
307,1500
309,1500
310,1500
312,1500
320,1500
322,1500
323,1500
324,1500
327,1500
329,1500
330,1500
333,1500
334,1500
335,1500
338,1500
342,1500
346,1500
347,1500
350,1500
351,1500
354,1500
361,1500
366,1500
369,1500
371,1500
374,1500
375,1500
376,1500
378,1500
386,1500
389,1500
398,1500
400,1500
401,1500
402,1500
403,1500
410,1500
412,1500
416,1500
418,1500
419,1500
420,1500
425,1500
428,1500
429,1500
435,1500
439,1500
441,1500
443,1500
446,1500
450,1500
451,1500
452,1500
456,1500
462,1500
463,1500
464,1500
465,1500
466,1500
469,1500
470,1500
472,1500
473,1500
476,1500
477,1500
478,1500
479,1500
481,1500
482,1500
483,1500
485,1500
487,1500
488,1500
490,1500
500,1500
508,1500
509,1500
512,1500
518,1500
520,1500
522,1500
523,1500
528,1500
530,1500
533,1500
534,1500
542,1500
544,1500
546,1500
550,1500
551,1500
559,1500
560,1500
563,1500
566,1500
569,1500
573,1500
574,1500
578,1500
579,1500
589,1500
594,1500
595,1500
599,1500
601,1500
605,1500
608,1500
610,1500
616,1500
619,1500
631,1500
633,1500
636,1500
639,1500
644,1500
647,1500
650,1500
651,1500
652,1500
655,1500
659,1500
663,1500
668,1500
672,1500
680,1500
683,1500
685,1500
688,1500
693,1500
700,1500
702,1500
703,1500
708,1500
710,1500
713,1500
714,1500
719,1500
723,1500
729,1500
730,1500
738,1500
739,1500
740,1500
741,1500
742,1500
744,1500
747,1500
748,1500
753,1500
754,1500
761,1500
762,1500
763,1266
776,1500
781,1500
782,1500
786,1500
788,1500
791,1500
793,1500
797,1500
800,1500
801,1500
811,1500
812,1500
813,1500
814,1500
815,1500
818,1500
820,1500
824,1500
828,1500
837,1500
838,1500
839,1500
842,1500
845,1500
847,1500
854,1500
858,1500
860,1500
861,1500
862,1500
867,1500
872,1500
874,1500
879,1500
883,1500
895,1500
896,1500
899,1500
900,1500
901,1500
903,1500
906,1500
907,1500
908,1500
909,1500
910,1500
913,1500
914,1500
917,1500
918,1500
919,1500
921,1500
923,1500
925,1500
926,1500
927,1500
937,1500
939,1500
951,1500
957,1500
959,1500
960,1500
965,1500
967,1500
973,1500
975,1500
977,1500
984,1500
986,1500
988,1500
990,1500
993,1500
997,1500
998,1500
1005,1500
1007,1500
1008,1500
1010,1500
1015,1500
1018,1500
1019,1500
1021,1500
1027,1500
1028,1500
1029,1500
1031,1500
1039,1500
1041,1500
1043,1500
1048,1500
1049,1500
1050,1500
1051,1500
1052,1500
1053,1500
1056,1500
1061,1500
1062,2239
1065,1500
1074,1500
1076,1500
1077,1500
1080,1500
1085,1500
1100,1500
1101,1500
1103,1500
1106,1500
1108,1500
1109,1500
1110,1500
1114,1500
1115,1500
1123,1500
1126,1500
1128,1500
1131,1500
1132,1500
1135,1500
1136,1500
1137,1500
1138,1500
1140,1500
1149,1500
1152,1500
1153,1500
1154,1500
1156,1500
1157,1500
1160,1500
1162,1500
1164,1500
1166,1500
1167,1500
1172,1500
1175,1500
1178,1500
1180,1500
1182,1500
1183,1500
1187,1500
1189,1500
1191,1500
1193,1500
1195,1500
1196,1500
1199,1500
1201,1500
1203,1500
1204,1500
1208,1500
1211,1500
1216,1500
1223,1500
1227,1500
1229,1500
1232,1500
1234,1500
1235,1500
1236,1500
1243,1500
1244,1500
1246,1500
1255,1500
1258,1500
1259,1500
1264,1500
1268,1500
1281,1500
1284,1500
1291,1500
1294,1500
1295,1500
1296,1500
1297,1500
1298,1500
1301,1500
1302,1500
1316,1500
1322,1500
1323,1500
1325,1500
1326,1500
1337,1500
1341,1500
1343,1500
1354,1500
1358,1500
1359,1500
1362,1500
1369,1500
1373,1500
1387,1500
1388,1500
1391,1500
1392,1500
1397,1500
1400,1500
1402,1500
1405,1500
1406,1500
1408,1500
1409,1500
1413,1500
1417,1500
1418,1500
1421,1500
1423,1500
1429,1500
1432,1500
1436,1500
1437,1500
1440,1500
1441,1500
1444,1500
1445,1500
1447,1500
1453,1500
1462,1500
1464,1500
1465,1500
1469,1500
1473,1500
1477,1500
1481,1266
1482,1500
1485,1500
1488,1500
1490,1500
1494,1500
1505,1500
1506,1500
1508,1500
1512,1500
1517,1500
1519,1500
1526,1500
1532,1500
1533,1500
1536,1500
1539,1500
1540,1500
1541,1500
1551,1500
1555,1500
1557,1500
1558,1500
1559,1500
1562,1500
1566,1500
1567,1500
1569,1500
1570,1500
1571,1500
1578,1500
1581,1500
1583,1500
1586,1500
1588,1500
1593,1500
1594,1500
1596,1500
1597,1500
1606,1500
1611,1500
1612,1500
1615,1500
1616,1500
1623,1500
1624,1500
1629,1500
1631,1500
1632,1500
1634,1500
1639,1500
1644,1500
1646,1500
1649,1500
1651,1500
1654,1500
1657,1500
1660,1500
1664,1500
1665,1500
1666,1500
1669,1500
1677,1500
1684,1500
1694,1500
1696,1500
1698,1500
1700,1500
1701,1500
1704,1500
1706,1500
1710,1500
1715,1500
1719,1500
1720,1500
1722,1500
1733,1500
1734,1500
1739,1500
1740,1500
1743,1500
1744,1500
1759,1500
1762,1500
1763,1500
1765,1500
1766,1500
1767,1500
1768,1500
1773,1500
1779,1500
1780,1500
1781,1500
1786,1500
1789,1500
1790,1500
1792,1500
1799,1500
1802,1500
1803,1500
1804,1500
1812,1500
1814,1500
1825,1500
1828,1500
1834,1500
1846,1500
1849,1500
1852,1500
1854,1500
1855,1500
1856,1500
1869,1500
1871,1500
1873,1500
1875,1500
1876,1500
1885,1500
1890,1500
1891,1500
1892,1500
1894,1500
1895,1500
1896,1500
1905,1500
1906,1500
1907,1500
1917,1500
1920,1500
1921,1500
1924,1500
1926,1500
1927,1500
1936,1500
1951,1500
1958,1500
1959,1500
1963,1500
1968,1500
1972,1500
1973,1500
1978,1500
1979,1500
1980,1500
1984,1500
1987,1500
1991,1500
1994,1500
1996,1500
1997,1500
2003,1500
2006,1500
2007,1500
2015,1500
2024,1500
2025,1500
2030,1500
2035,1500
2037,1500
2039,1500
2040,1500
2041,1500
2046,1500
2047,1500
2050,1500
2053,1500
2055,1500
2057,1500
2060,1500
2073,1500
2076,1500
2078,2239
2079,1500
2085,1500
2086,1500
2088,1500
2091,1500
2096,1500
2098,1500
2104,1500
2106,1500
2108,1500
2111,1500
2113,1500
2115,1500
2116,1500
2118,1500
2122,1500
2126,1500
2132,1500
2135,1500
2138,1500
2140,1500
2142,1500
2148,1500
2157,1500
2160,1500
2167,1500
2170,1500
2171,1500
2174,1500
2178,1500
2188,1500
2191,1500
2194,1500
2198,1500
2199,1500
2200,1500
2204,1500
2208,1500
2215,1500
2219,1500
2225,1500
2229,1500
2233,1500
2236,1500
2237,1500
2240,1500
2243,1500
2244,1500
2246,1500
2247,1500
2249,1500
2258,1500
2262,1500
2264,1500
2265,1500
2269,1500
2274,1500
2280,1500
2284,1500
2286,1500
2295,1500
2297,1500
2298,1500
2299,1500
2300,1500
2306,1500
2307,1500
2311,1500
2317,1500
2324,1500
2326,1500
2327,1500
2330,1500
2332,1500
2333,1500
2335,1500
2337,1500
2339,1500
2341,1500
2345,1500
2348,1500
2349,1500
2351,1500
2353,1500
2365,1500
2366,1500
2368,1500
2373,1500
2374,1500
2375,1500
2377,1500
2378,1500
2382,1500
2383,1500
2384,1500
2385,1500
2391,1500
2396,1500
2400,1500
2402,1500
2403,1500
2410,1500
2420,1500
2422,1500
2431,1500
2441,1500
2442,1500
2450,1500
2453,1500
2454,1500
2456,1500
2458,1500
2460,1500
2464,1500
2465,1500
2466,1500
2468,1500
2475,1500
2476,1500
2477,1500
2478,1500
2480,1500
2482,1500
2484,1500
2485,1500
2491,1500
2492,1500
2494,1500
2498,1500
2501,1500
2502,1500
2507,1500
2511,1500
2519,1500
2521,1500
2527,1500
2530,1500
2534,1500
2535,1500
2536,1500
2538,1500
2539,1500
2542,1500
2544,1500
2545,1500
2550,1500
2552,1500
2553,1500
2554,1500
2555,1500
2558,1500
2570,1500
2579,1500
2586,1500
2587,1500
2588,1500
2590,1500
2595,1500
2598,1500
2600,1500
2603,1500
2609,1500
2611,1500
2612,1500
2613,1500
2614,1500
2616,1500
2620,1500
2622,1500
2623,1500
2624,1500
2628,1500
2629,1500
2632,1500
2639,1500
2646,1500
2648,1500
2650,1500
2655,1500
2657,1500
2658,1500
2661,1500
2662,1500
2663,1500
2667,1500
2669,1500
2672,1500
2673,1500
2683,1500
2684,1500
2686,1500
2689,1500
2690,1500
2692,1500
2694,1500
2696,1500
2697,1500
2698,1500
2702,1500
2710,1500
2722,1500
2723,1500
2731,1500
2732,1500
2735,1500
2736,1500
2738,1500
2742,1500
2746,1500
2747,1500
2751,1500
2752,1500
2753,1500
2754,1500
2755,1500
2758,1500
2759,1500
2760,1500
2765,1500
2770,1500
2774,1500
2775,1500
2777,1500
2782,1500
2786,1500
2791,1500
2795,1500
2797,1500
2798,1500
2800,1500
2802,1500
2803,1500
2804,1500
2821,1500
2824,1500
2825,1500
2830,1500
2835,1500
2838,1500
2845,1500
2846,1500
2847,1500
2851,1500
2853,1500
2856,1500
2858,1500
2860,1500
2867,1500
2870,1500
2874,1500
2883,1500
2886,1500
2894,1500
2897,1500
2907,1500
2909,1500
2923,1500
2929,1500
2936,1500
2942,1500
2943,1500
2948,1500
2950,1500
2956,1500
2958,1500
2959,1500
2961,1500
2963,1500
2965,1500
2968,1500
